encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.574,0.6273863436334831
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.58,0.6146983652408737
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.572,0.6301652892561984
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.63,0.6580987352101184
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.564,0.6005737373737373
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.608,0.647789898989899
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.6,0.6227825377396982
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.572,0.628954569458002
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.588,0.6190062850621273
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.566,0.6301973220577872
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.632,0.6574133006935943
skrub__minhash_30,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.566,0.6006545454545456
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.63,0.6677931733693816
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.6,0.6336992809450437
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.612,0.6429329644879054
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.61,0.650809342399254
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.648,0.6755548680203872
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.554,0.6164869671093738
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.64,0.6937936358754029
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.634,0.6663769935145399
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.596,0.6338758346173601
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.61,0.6427721307256818
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.61,0.650809342399254
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.646,0.6768738499617333
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.56,0.6163107387173776
skrub__minhash_30,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.642,0.6950355800214824
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.604,0.6611698717948719
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.634,0.6596469891664398
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.582,0.6362126515004214
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.61,0.6627064456011824
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.624,0.6852549979600163
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.614,0.6729876160990713
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.606,0.6597342715763768
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.61,0.6605608974358974
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.642,0.6598870237314173
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.582,0.6362126515004214
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.61,0.6622405372405373
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.626,0.6870828233374134
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.614,0.6729876160990712
skrub__minhash_30,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.598,0.6605375618533513
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.586,0.6127878309350778
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.618,0.6624953786307888
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.576,0.5993167791939928
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.592,0.5996462264150944
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.588,0.6217345872518286
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.624,0.6750508985395727
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.6,0.6384229805282436
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.582,0.6195716979003851
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.632,0.675467361077623
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.59,0.6051499379622618
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.608,0.6021357442348008
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.588,0.6286676286676287
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.638,0.673848570833133
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.586,0.6393065998329157
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.626,0.6685090909090908
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.67,0.7113178294573644
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.662,0.7128386487654222
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.622,0.6863094951053672
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.628,0.6921807931321673
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.656,0.6910811913504693
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.688,0.7308929292929293
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.614,0.6781414141414142
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.664,0.7070093839249285
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.654,0.702501160167064
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.614,0.6792528652489109
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.652,0.6993401242872702
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.652,0.6904283965728275
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.662,0.7336646464646465
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.69,0.7487568193887896
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.636,0.6823478428351311
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.66,0.7218701749871332
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.62,0.693229493176448
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.678,0.7017391021152563
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.638,0.6867300020826991
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.672,0.7367414070891514
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.658,0.7372664510210978
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.636,0.6855900102722137
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.654,0.7134103190941843
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.648,0.6931651958656829
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.66,0.7044096334532901
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.614,0.6774619907399991
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.672,0.7182297261009667
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.708,0.759823717948718
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.654,0.6985645933014353
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.658,0.6994944584872642
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.678,0.7315725210462054
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.684,0.769188086495308
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.696,0.7664151186790507
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.656,0.724431270483902
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.686,0.7475320512820511
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.656,0.6907234641788418
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.664,0.7054491541901613
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.658,0.7133619304671937
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.676,0.7621379028967769
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.678,0.7418891898864809
lm__all-distilroberta-v1,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.656,0.7167357496304865
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.628,0.6708938268421984
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.624,0.6541126167398049
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.616,0.6578739586522503
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.564,0.6117498689727463
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.626,0.6542601715015508
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.632,0.6890620240786162
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.646,0.697352355247092
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.614,0.6642388694629304
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.592,0.6495957306585652
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.598,0.6394398878486601
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.568,0.6023486635220127
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.602,0.6496989600437877
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.62,0.6851825133458376
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.614,0.6836642889274468
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.614,0.6775434343434343
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.678,0.7131130150958792
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.628,0.6814421276663839
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.616,0.6787867097458649
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.654,0.713082196168877
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.676,0.7136189310485517
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.672,0.7316525252525253
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.622,0.6743272727272727
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.672,0.7160342717258261
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.63,0.676801459410155
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.586,0.6618765170146759
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.644,0.6999327311166634
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.664,0.6983924928600571
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.666,0.7245979797979797
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.67,0.7405655063647629
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.66,0.6983660760143812
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.644,0.7181549150797736
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.648,0.694716368487888
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.66,0.7113872107602872
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.614,0.6686425607587434
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.662,0.7124731471535983
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.676,0.73990569529603
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.634,0.6746757832562917
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.652,0.713442485846629
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.636,0.6867274276253397
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.656,0.7037989936656299
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.608,0.6715903811339495
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.652,0.7007921589688507
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.686,0.7474198717948718
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.642,0.6907554687875055
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.61,0.6707984963380647
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.676,0.7292108476319002
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.648,0.7289269685842513
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.686,0.7487745098039215
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.64,0.7071846282372598
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.67,0.7273076923076924
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.628,0.6800339248851834
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.628,0.6698668092552986
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.658,0.711490264121843
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.658,0.7198204814361485
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.662,0.7378257223942208
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.632,0.6919221129747446
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.646,0.6772426239546239
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.62,0.6780472906720676
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.604,0.6568587956621924
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.582,0.6242957285115304
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.634,0.6632167321822495
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.658,0.700957052854326
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.642,0.6939624702782596
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.64,0.6788862211766223
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.618,0.6746395332015238
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.6,0.6413896453375014
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.58,0.6168107966457024
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.634,0.6616576271748685
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.66,0.6963882075698553
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.63,0.6827003405950774
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.622,0.6983434343434344
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.68,0.7345083639330885
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.658,0.7209038101486615
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.65,0.692482036938805
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.686,0.729002498558524
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.694,0.7208159934720524
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.678,0.7375838383838382
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.62,0.6972929292929293
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.682,0.7389147286821705
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.662,0.722760077451153
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.638,0.6832553728440309
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.67,0.7173105259786021
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.684,0.7087719298245615
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.66,0.7290585858585859
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.684,0.7560952059093322
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.642,0.7137904468412943
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.658,0.7232855120946989
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.654,0.7260452331581231
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.67,0.737343472667763
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.626,0.6973838094170044
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.686,0.7303638560687433
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.698,0.7578815236807802
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.642,0.6938719825372368
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.652,0.7167395779722079
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.664,0.7209175226246163
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.676,0.7319535588086826
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.642,0.7027667857543376
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.67,0.7215359828141782
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.698,0.7704647435897436
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.662,0.7201997087580612
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.662,0.7121816060664982
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.694,0.734753550543024
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.67,0.7549408404732763
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.692,0.7577238132094944
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.698,0.7540967804125699
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.692,0.7590705128205127
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.67,0.7129346625914131
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.654,0.7112661222373453
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.68,0.7231058415268942
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.674,0.7469441044471644
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.682,0.7507901186790505
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.698,0.746722575669944
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.604,0.627257931967966
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.618,0.6828133288325215
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.608,0.6378768591179361
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.604,0.6418206236897274
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.582,0.6230946575774161
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.62,0.6551724137931034
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.596,0.6568665252875778
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.612,0.6520085724874717
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.63,0.6646171898860331
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.588,0.6259688361075751
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.59,0.6302574685534591
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.584,0.6217511734753114
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.612,0.6447201782651213
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.588,0.6390334811387444
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.63,0.6829333333333333
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.666,0.7192166462668299
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.66,0.7257845129698677
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.626,0.6904727459773995
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.594,0.6759721955282209
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.648,0.6859893920848634
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.664,0.7081535353535354
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.636,0.6800969696969696
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.662,0.7187760097919218
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.664,0.7198956649757564
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.63,0.6811174872610953
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.642,0.6983951566403998
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.636,0.6793961648306813
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.674,0.6862141414141414
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.686,0.7519915029208708
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.644,0.7127150744735491
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.688,0.7381304683479156
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.638,0.7037903264695954
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.67,0.7212632915927115
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.638,0.7147663371729761
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.664,0.7091165413533834
